metric_name,score_name,lower_is_better,total_pairs,usable_pairs,consistent_pairs,pairwise_consistency,false_positive_pairs,false_positive_rate,top_contradictions
tokenizer_generated_collision_rate,mean_ndcg_at_10,True,23,18,2,0.1111111111111111,16,0.8888888888888888,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'left_downstream': 0.09872236, 'right_downstream': 0.09430022, 'left_metric': 0.0043407488, 'right_metric': 0.0035268584}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09872236, 'right_downstream': 0.09359572, 'left_metric': 0.0043407488, 'right_metric': 0.0032555616}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.10081912, 'right_downstream': 0.09359572, 'left_metric': 0.0035268584, 'right_metric': 0.0032555616}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09430022, 'right_downstream': 0.09359572, 'left_metric': 0.0035268584, 'right_metric': 0.0032555616}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.100265925, 'right_downstream': 0.09973721, 'left_metric': 0.0043407488, 'right_metric': 0.0035268584}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.100265925, 'right_downstream': 0.09905007, 'left_metric': 0.0043407488, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.100265925, 'right_downstream': 0.09353784, 'left_metric': 0.0043407488, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.100265925, 'right_downstream': 0.09758171, 'left_metric': 0.0043407488, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.10270767, 'right_downstream': 0.09905007, 'left_metric': 0.0035268584, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.10270767, 'right_downstream': 0.09353784, 'left_metric': 0.0035268584, 'right_metric': 0.0029842648}]"
tokenizer_generated_collision_rate,mean_hr_at_10,True,23,18,1,0.05555555555555555,17,0.9444444444444444,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'left_downstream': 0.14714317, 'right_downstream': 0.14251048, 'left_metric': 0.0043407488, 'right_metric': 0.0035268584}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'left_downstream': 0.14714317, 'right_downstream': 0.13434811, 'left_metric': 0.0043407488, 'right_metric': 0.0035268584}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.14714317, 'right_downstream': 0.13037723, 'left_metric': 0.0043407488, 'right_metric': 0.0032555616}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.14251048, 'right_downstream': 0.13037723, 'left_metric': 0.0035268584, 'right_metric': 0.0032555616}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.13434811, 'right_downstream': 0.13037723, 'left_metric': 0.0035268584, 'right_metric': 0.0032555616}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.14251048, 'left_metric': 0.0043407488, 'right_metric': 0.0035268584}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.1385396, 'left_metric': 0.0043407488, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 0.0043407488, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 0.0043407488, 'right_metric': 0.0029842648}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14626075, 'right_downstream': 0.1385396, 'left_metric': 0.0035268584, 'right_metric': 0.0029842648}]"
test_target_weighted_mean_l2_leaf_count,mean_ndcg_at_10,True,23,23,6,0.2608695652173913,17,0.7391304347826086,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'left_downstream': 0.09872236, 'right_downstream': 0.09430022, 'left_metric': 5.739686741672182, 'right_metric': 4.799911758217516}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09872236, 'right_downstream': 0.09359572, 'left_metric': 5.739686741672182, 'right_metric': 4.449812486212221}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09430022, 'right_downstream': 0.09359572, 'left_metric': 4.799911758217516, 'right_metric': 4.449812486212221}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.100265925, 'right_downstream': 0.09973721, 'left_metric': 5.739686741672182, 'right_metric': 3.614824619457313}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.100265925, 'right_downstream': 0.09905007, 'left_metric': 5.739686741672182, 'right_metric': 2.696668872711229}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.100265925, 'right_downstream': 0.09353784, 'left_metric': 5.739686741672182, 'right_metric': 2.57114493712773}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.100265925, 'right_downstream': 0.09758171, 'left_metric': 5.739686741672182, 'right_metric': 3.684756232075888}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.10270767, 'right_downstream': 0.09973721, 'left_metric': 4.342157511581734, 'right_metric': 3.614824619457313}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.10270767, 'right_downstream': 0.09905007, 'left_metric': 4.342157511581734, 'right_metric': 2.696668872711229}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.10270767, 'right_downstream': 0.09353784, 'left_metric': 4.342157511581734, 'right_metric': 2.57114493712773}]"
test_target_weighted_mean_l2_leaf_count,mean_hr_at_10,True,23,22,5,0.22727272727272727,17,0.7727272727272727,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'left_downstream': 0.14714317, 'right_downstream': 0.14251048, 'left_metric': 5.739686741672182, 'right_metric': 4.342157511581734}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'left_downstream': 0.14714317, 'right_downstream': 0.13434811, 'left_metric': 5.739686741672182, 'right_metric': 4.799911758217516}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.14714317, 'right_downstream': 0.13037723, 'left_metric': 5.739686741672182, 'right_metric': 4.449812486212221}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.13434811, 'right_downstream': 0.13037723, 'left_metric': 4.799911758217516, 'right_metric': 4.449812486212221}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.14251048, 'left_metric': 5.739686741672182, 'right_metric': 3.614824619457313}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.1385396, 'left_metric': 5.739686741672182, 'right_metric': 2.696668872711229}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 5.739686741672182, 'right_metric': 2.57114493712773}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 5.739686741672182, 'right_metric': 3.684756232075888}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.14626075, 'right_downstream': 0.14251048, 'left_metric': 4.342157511581734, 'right_metric': 3.614824619457313}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14626075, 'right_downstream': 0.1385396, 'left_metric': 4.342157511581734, 'right_metric': 2.696668872711229}]"
test_target_fraction_multileaf_l2,mean_ndcg_at_10,True,23,23,10,0.43478260869565216,13,0.5652173913043478,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09430022, 'right_downstream': 0.09359572, 'left_metric': 0.6893889256562983, 'right_metric': 0.6130597838076329}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.100265925, 'right_downstream': 0.09973721, 'left_metric': 0.6062210456651225, 'right_metric': 0.49878667549084493}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.100265925, 'right_downstream': 0.09905007, 'left_metric': 0.6062210456651225, 'right_metric': 0.38804323847341715}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.100265925, 'right_downstream': 0.09353784, 'left_metric': 0.6062210456651225, 'right_metric': 0.3816457092433267}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.100265925, 'right_downstream': 0.09758171, 'left_metric': 0.6062210456651225, 'right_metric': 0.527685859254357}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.10270767, 'right_downstream': 0.09905007, 'left_metric': 0.4873152437679241, 'right_metric': 0.38804323847341715}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.10270767, 'right_downstream': 0.09353784, 'left_metric': 0.4873152437679241, 'right_metric': 0.3816457092433267}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.09973721, 'right_downstream': 0.09905007, 'left_metric': 0.49878667549084493, 'right_metric': 0.38804323847341715}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.09973721, 'right_downstream': 0.09353784, 'left_metric': 0.49878667549084493, 'right_metric': 0.3816457092433267}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_stage3_r401b_g005', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.09905007, 'right_downstream': 0.09353784, 'left_metric': 0.38804323847341715, 'right_metric': 0.3816457092433267}]"
test_target_fraction_multileaf_l2,mean_hr_at_10,True,23,22,9,0.4090909090909091,13,0.5909090909090909,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'left_downstream': 0.14714317, 'right_downstream': 0.14251048, 'left_metric': 0.6062210456651225, 'right_metric': 0.4873152437679241}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.13434811, 'right_downstream': 0.13037723, 'left_metric': 0.6893889256562983, 'right_metric': 0.6130597838076329}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.14251048, 'left_metric': 0.6062210456651225, 'right_metric': 0.49878667549084493}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.1385396, 'left_metric': 0.6062210456651225, 'right_metric': 0.38804323847341715}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 0.6062210456651225, 'right_metric': 0.3816457092433267}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 0.6062210456651225, 'right_metric': 0.527685859254357}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14626075, 'right_downstream': 0.1385396, 'left_metric': 0.4873152437679241, 'right_metric': 0.38804323847341715}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14626075, 'right_downstream': 0.13148026, 'left_metric': 0.4873152437679241, 'right_metric': 0.3816457092433267}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14251048, 'right_downstream': 0.1385396, 'left_metric': 0.49878667549084493, 'right_metric': 0.38804323847341715}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14251048, 'right_downstream': 0.13148026, 'left_metric': 0.49878667549084493, 'right_metric': 0.3816457092433267}]"
test_target_fraction_multileaf_l2_ge4,mean_ndcg_at_10,True,23,23,8,0.34782608695652173,15,0.6521739130434783,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09872236, 'right_downstream': 0.09359572, 'left_metric': 0.3075226119567615, 'right_metric': 0.2828149128612398}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.09430022, 'right_downstream': 0.09359572, 'left_metric': 0.32825943084050296, 'right_metric': 0.2828149128612398}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.100265925, 'right_downstream': 0.09973721, 'left_metric': 0.3075226119567615, 'right_metric': 0.19942642841385397}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.100265925, 'right_downstream': 0.09905007, 'left_metric': 0.3075226119567615, 'right_metric': 0.15221707478491064}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.100265925, 'right_downstream': 0.09353784, 'left_metric': 0.3075226119567615, 'right_metric': 0.14626075446724024}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.100265925, 'right_downstream': 0.09758171, 'left_metric': 0.3075226119567615, 'right_metric': 0.228546216633576}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.10270767, 'right_downstream': 0.09973721, 'left_metric': 0.2228105007721156, 'right_metric': 0.19942642841385397}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.10270767, 'right_downstream': 0.09905007, 'left_metric': 0.2228105007721156, 'right_metric': 0.15221707478491064}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.10270767, 'right_downstream': 0.09353784, 'left_metric': 0.2228105007721156, 'right_metric': 0.14626075446724024}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.09973721, 'right_downstream': 0.09905007, 'left_metric': 0.19942642841385397, 'right_metric': 0.15221707478491064}]"
test_target_fraction_multileaf_l2_ge4,mean_hr_at_10,True,23,22,7,0.3181818181818182,15,0.6818181818181818,"[{'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'left_downstream': 0.14714317, 'right_downstream': 0.14251048, 'left_metric': 0.3075226119567615, 'right_metric': 0.2228105007721156}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.14714317, 'right_downstream': 0.13037723, 'left_metric': 0.3075226119567615, 'right_metric': 0.2828149128612398}, {'group': ('sft_eval', 'true', 'false', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_upstream_baseline', 'right_tokenizer': 'tok_industrial_mgr_upstream_hierarchy', 'left_downstream': 0.13434811, 'right_downstream': 0.13037723, 'left_metric': 0.32825943084050296, 'right_metric': 0.2828149128612398}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.14251048, 'left_metric': 0.3075226119567615, 'right_metric': 0.19942642841385397}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.1385396, 'left_metric': 0.3075226119567615, 'right_metric': 0.15221707478491064}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 0.3075226119567615, 'right_metric': 0.14626075446724024}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_original_semantic', 'right_tokenizer': 'tok_industrial_tagcf_r510_attr_mid', 'left_downstream': 0.14416500999999998, 'right_downstream': 0.13148026, 'left_metric': 0.3075226119567615, 'right_metric': 0.228546216633576}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage2_r202a_stopgrad', 'left_downstream': 0.14626075, 'right_downstream': 0.14251048, 'left_metric': 0.2228105007721156, 'right_metric': 0.19942642841385397}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401b_g005', 'left_downstream': 0.14626075, 'right_downstream': 0.1385396, 'left_metric': 0.2228105007721156, 'right_metric': 0.15221707478491064}, {'group': ('sft_eval', 'true', 'true', '0.5'), 'left_tokenizer': 'tok_industrial_mgr_tokenizer_v2_offline', 'right_tokenizer': 'tok_industrial_stage3_r401d_g005_a005', 'left_downstream': 0.14626075, 'right_downstream': 0.13148026, 'left_metric': 0.2228105007721156, 'right_metric': 0.14626075446724024}]"
