variant,target,seed_list,accuracy_mean,accuracy_std,hard_accuracy_mean,hard_accuracy_std,stable_accuracy_mean,stable_accuracy_std,n_train,n_valid
original_semantic,a,"42,43,44",0.18924683730508973,0.0026376023943867383,0.35785864978902954,0.009867239944024091,0.12221821243834957,0.0019619278756526043,36259,4532
original_semantic,b_given_a,"42,43,44",0.15151515151515152,0.004234138853964177,0.2713607594936709,0.009383147085789665,0.10994827378804282,0.0018943841871795503,36259,4532
original_semantic,c_given_ab,"42,43,44",0.3298764342453663,0.001898130023619279,0.2183544303797468,0.0022376796872992,0.3904727535185853,0.0015591821721178587,36259,4532
